salário (kR$);gênero
5.551513965;mulher
6.956854613;homem
6.459570289;mulher
9.219532743;homem
7.001341579;mulher
6.405614741;mulher
8.126359176;mulher
6.837063528;mulher
8.459272541;mulher
6.509136055;homem
11.4136282;homem
4.853346089;mulher
7.101983694;mulher
15.60888788;homem
13.29816316;homem
5.105937726;mulher
5.890586985;mulher
8.029671509;homem
6.222422399;mulher
7.841503974;homem
8.694876298;homem
8.681383498;homem
8.122661949;mulher
6.143720773;mulher
5.402949755;mulher
11.04646658;homem
6.701521086;mulher
8.55188685;homem
4.525753248;mulher
6.028813065;mulher
6.655899403;mulher
5.132551148;mulher
3.15133167;mulher
13.59229793;homem
4.643261772;mulher
8.682258801;homem
5.887367271;mulher
9.588733832;homem
12.85037851;homem
4.068457982;mulher
9.032448896;homem
9.296103486;homem
9.548292477;mulher
6.223830913;mulher
7.267787737;mulher
4.797637611;mulher
9.508264282;homem
9.004249624;homem
5.503000969;mulher
9.146686464;homem
12.65630727;homem
4.843992233;homem
3.732838872;mulher
8.267938774;homem
6.086817447;mulher
5.446609618;mulher
12.10605611;homem
6.56052906;homem
11.10536971;homem
7.822466802;mulher
9.846160898;homem
6.886162961;homem
11.95233533;homem
5.496237079;mulher
6.969877894;homem
0.637501683;mulher
6.077398301;homem
6.971247193;homem
5.803553429;mulher
9.375945178;mulher
9.829751975;homem
12.28835902;homem
6.330902566;mulher
3.018906378;mulher
8.051623106;homem
7.483911666;mulher
5.216532929;mulher
5.983663136;homem
9.553099821;homem
5.204345251;mulher
9.355744361;homem
8.131412009;homem
6.664897788;homem
7.671322558;homem
10.63927525;homem
6.35041231;mulher
11.26976755;homem
4.659401166;mulher
6.641710325;mulher
10.82189006;homem
8.466173163;mulher
10.70030778;homem
7.415416378;homem
5.16494454;mulher
9.978687557;homem
2.437032372;mulher
7.658282428;homem
9.195484723;homem
9.367793162;homem
7.41464944;mulher
13.32139564;homem
6.785453286;homem
5.984874324;mulher
10.59282371;homem
7.36620121;homem
10.08706522;homem
8.687780835;mulher
7.593849658;mulher
9.459772804;homem
5.827427571;homem
3.619459125;mulher
7.659176837;homem
8.932002824;homem
5.704631237;mulher
5.919672987;mulher
8.994456216;homem
4.906568321;mulher
10.2406462;homem
10.20772243;homem
6.81582103;mulher
6.985751096;homem
4.93980536;mulher
7.014029092;homem
6.888012125;homem
5.216853972;homem
9.836234345;homem
10.24775859;homem
8.228230175;homem
7.143677982;homem
11.13028114;homem
9.877564179;homem
7.196510615;mulher
4.865551687;mulher
13.07691773;homem
7.366601387;mulher
3.419960444;mulher
6.879073636;mulher
6.033716652;homem
10.60099395;mulher
8.22924114;mulher
5.6595367;mulher
3.725666333;mulher
10.28346968;homem
3.211266656;mulher
6.45601798;mulher
12.01836494;homem
5.711785589;mulher
10.94939622;homem
6.625578236;homem
4.815115933;mulher
8.084368147;homem
8.159627683;mulher
6.077646573;homem
6.191455766;mulher
10.71439716;homem
4.404692905;mulher
6.749886743;homem
7.308078189;homem
8.098380157;homem
11.49613062;mulher
11.47392266;homem
6.116381419;mulher
7.015880156;homem
6.986664369;mulher
8.597741124;mulher
10.53071975;homem
9.29967513;homem
3.146659945;mulher
6.259966213;mulher
4.318187396;mulher
6.026292474;homem
3.819583946;mulher
6.409680113;homem
7.25387815;mulher
7.247980045;mulher
9.631399136;homem
9.634221904;homem
5.948179575;mulher
7.536779152;homem
12.15018246;homem
5.192598113;homem
1.192403907;mulher
5.940812847;homem
9.165240096;homem
7.12762442;homem
9.569536154;mulher
1.599536433;mulher
11.36130249;homem
7.43826417;homem
9.206734618;homem
9.569784382;homem
5.178126005;mulher
9.62911885;homem
13.12043224;homem
8.143003596;mulher
8.30438481;mulher
7.711985651;mulher
6.520994721;mulher
9.784470811;homem
8.117732895;homem
9.880740534;mulher
10.43246237;homem
5.408834508;mulher
8.463337263;homem
7.450575919;homem
4.987232238;mulher
5.372370871;mulher
4.375842494;mulher
9.193941625;homem
3.918863158;mulher
10.81201769;homem
9.061897547;homem
7.985466371;homem
6.505754211;mulher
2.395580635;mulher
8.166830738;homem
7.305316227;homem
4.126915055;mulher
10.42412039;homem
9.825520358;homem
7.378818974;mulher
10.09766937;homem
11.65210631;homem
11.23614196;homem
8.713064831;homem
7.554693407;homem
1.211169049;mulher
5.013875265;homem
8.023135113;mulher
4.428080295;homem
13.22638394;homem
7.076880291;mulher
6.295288115;mulher
8.944057144;homem
7.649252533;homem
5.544185413;mulher
6.62868051;homem
4.470980689;mulher
8.319605826;homem
6.044143958;mulher
6.887840778;homem
10.1902153;homem
6.999803421;homem
11.14159382;homem
6.583909635;homem
7.396294127;homem
7.386614213;mulher
5.111541833;mulher
10.37906882;homem
3.270678638;mulher
7.738890631;homem
4.23781006;mulher
6.407903863;homem
2.854985832;mulher
7.32991219;homem
9.514500799;homem
5.486320307;homem
6.054584637;homem
5.999468331;mulher
12.84976053;mulher
6.635235064;mulher
6.779417703;mulher
4.143472444;mulher
5.1362349;mulher
8.433881666;mulher
6.579995382;mulher
9.051474661;mulher
6.716631612;mulher
7.640881991;mulher
7.238913379;homem
5.322553847;mulher
5.450350809;mulher
6.937372596;homem
6.402933301;mulher
6.604532762;mulher
9.359924723;mulher
4.361742549;mulher
9.477462414;homem
10.82198504;homem
7.663204999;homem
9.648271446;homem
6.851400213;homem
6.619253121;mulher
9.10658553;homem
5.835930486;mulher
6.650347233;mulher
10.65791193;homem
4.793586994;mulher
4.788069641;mulher
5.389979608;mulher
8.817825858;homem
7.695674265;mulher
7.94617178;homem
8.225175839;homem
9.495325715;homem
5.628838313;mulher
4.212247003;homem
4.742763833;mulher
3.58299048;mulher
7.646669283;mulher
8.256009059;homem
7.116616729;homem
7.322956039;homem
8.908943949;homem
10.32342463;homem
6.113537329;homem
5.266550887;mulher
3.53092095;mulher
6.80886754;homem
7.521687225;mulher
4.300003309;mulher
7.643525791;mulher
5.191707294;mulher
5.741041795;mulher
4.175480919;mulher
6.868100688;mulher
9.471623055;homem
5.802035205;mulher
11.29332306;homem
8.435106294;homem
11.75859327;homem
3.153123839;mulher
2.162420984;mulher
12.81504395;homem
2.201435725;mulher
5.923377026;mulher
3.719373825;mulher
9.923074942;homem
5.077126734;mulher
6.806311898;mulher
6.989163734;homem
6.335392385;mulher
6.630831442;homem
2.901294816;mulher
3.923666199;mulher
5.909567147;mulher
4.392713655;mulher
6.014469605;mulher
10.70672227;homem
12.31582909;homem
9.120888556;homem
10.44407901;homem
1.750191189;mulher
4.210536985;homem
6.213089151;mulher
3.510895059;mulher
5.641113569;mulher
8.873669392;homem
5.364014479;mulher
6.037040535;mulher
11.11274594;homem
7.818428611;homem
6.745173092;homem
9.753185258;homem
3.352821799;mulher
8.334866838;homem
8.678343289;homem
10.19726284;mulher
8.429319018;homem
6.105396865;mulher
10.32850521;homem
10.90200725;homem
8.739969364;mulher
10.56539268;homem
6.452061724;homem
9.991733107;mulher
11.36693583;homem
6.33965773;homem
8.894417248;homem
6.58039606;homem
6.512472361;homem
5.121820452;mulher
5.641006811;mulher
4.604191782;mulher
3.026058513;mulher
8.5908025;mulher
1.929731559;mulher
12.94591894;homem
4.328455184;mulher
7.466966135;homem
8.683404398;homem
7.007402079;mulher
2.476436588;mulher
9.555157327;homem
10.82026494;homem
13.15545396;homem
5.004777901;mulher
5.206819628;mulher
8.758574524;homem
7.785867373;mulher
5.760089201;mulher
10.8071406;homem
7.755172177;homem
8.993769688;homem
10.17701405;homem
9.46921614;homem
6.838697092;mulher
9.348776267;homem
11.00338525;homem
9.406520236;homem
11.17056666;homem
7.772673103;mulher
3.53034348;mulher
6.392394254;homem
8.736660322;homem
6.360242336;mulher
4.113833553;mulher
7.218340214;mulher
7.661998878;mulher
9.915403041;homem
8.528085284;mulher
10.65055048;homem
5.929351371;homem
9.543268518;homem
9.569137694;mulher
6.953277664;homem
6.969071061;homem
7.748591164;homem
7.587883353;homem
6.637024091;mulher
3.486559391;mulher
8.340774815;mulher
1.755683836;mulher
5.826138591;mulher
10.68573993;homem
9.576627394;homem
9.092039072;homem
9.80744714;homem
10.73263865;homem
8.477041496;mulher
8.449238737;homem
6.060112233;mulher
4.93661205;mulher
7.483408172;homem
7.702105081;homem
5.337097917;mulher
7.084139372;homem
7.516558264;homem
8.005197609;mulher
3.738873417;mulher
9.177076136;homem
9.616116408;homem
6.510347967;mulher
5.957815403;mulher
8.090942431;homem
10.72481212;homem
8.452097728;homem
10.00774687;homem
4.582375454;mulher
9.492030358;mulher
5.571483787;mulher
5.9455381;mulher
11.43872345;homem
8.615267746;homem
7.375757382;mulher
7.386563967;homem
11.30764769;mulher
3.888998071;mulher
4.848475247;mulher
4.550051175;mulher
8.812112513;homem
4.826726879;mulher
5.484798367;mulher
4.033800651;mulher
11.18750777;homem
11.10610166;homem
8.12239938;homem
3.101241123;mulher
2.257730422;mulher
10.3036329;homem
10.40279375;homem
1.881398363;mulher
8.726648101;homem
7.7459386;mulher
8.205213002;homem
8.200895177;homem
7.111622279;homem
5.176658827;mulher
4.123616891;homem
8.738193503;homem
3.865441978;mulher
11.05633638;homem
9.141491731;homem
8.286148022;homem
2.970261454;mulher
7.831452055;homem
5.880791011;mulher
11.19227333;mulher
11.10282535;homem
11.81567499;homem
3.242399976;mulher
9.412125987;homem
4.152704461;mulher
5.026214175;mulher
5.553628595;homem
6.31745035;mulher
3.129118348;mulher
8.600293001;homem
4.760809318;mulher
9.024447886;mulher
7.796441508;mulher
5.49527355;mulher
6.23994228;mulher
8.166939373;mulher
4.957481217;mulher
7.9212258;homem
11.59447789;homem
3.172966596;mulher
7.009504602;mulher
12.38119829;homem
6.078810424;mulher
9.999931785;homem
13.85029773;homem
5.088334467;mulher
7.207275397;mulher
9.941669719;mulher
6.085670966;homem
8.800190864;homem
9.884336812;homem
10.10436202;homem
10.8070503;homem
5.821843193;homem
8.88249745;homem
7.381489076;homem
8.997545284;homem
4.037705164;mulher
8.76517299;homem
5.029709513;mulher
6.006795531;mulher
7.741664123;mulher
7.011790885;homem
6.888615591;homem
10.32092419;homem
7.706076429;mulher
-0.337475674;mulher
6.975323881;mulher
7.159486655;homem
8.232297604;homem
6.46889145;homem
10.27307151;homem
6.307429777;mulher
11.77645114;mulher
6.822573162;mulher
10.01493533;homem
9.014070917;homem
7.264322341;mulher
9.834480208;homem
8.96440536;homem
9.761824242;mulher
6.466698619;homem
6.043285027;mulher
4.222313367;mulher
9.026031265;homem
4.530834576;mulher
10.82708609;homem
4.246564369;mulher
4.50870571;mulher
11.13223771;homem
7.223602453;mulher
5.484528885;homem
3.616124318;mulher
9.724808482;homem
8.473967446;mulher
5.782478595;homem
6.972785816;homem
6.311792381;homem
7.540411077;mulher
7.846095835;mulher
9.717752457;homem
4.428692704;mulher
6.55046467;mulher
10.66689611;homem
9.146187574;homem
5.498045303;mulher
6.205965265;mulher
6.545778876;mulher
9.534670558;homem
5.572201467;mulher
12.18220972;homem
8.101382371;homem
6.02565926;mulher
10.6864065;homem
8.843194488;mulher
13.23625851;homem
6.199565401;mulher
6.008486603;homem
8.358718854;homem
10.21343721;homem
11.99055312;homem
10.97798289;homem
10.36819962;homem
6.60858197;mulher
6.213056462;mulher
5.817942495;homem
6.303216411;homem
3.060150229;mulher
6.320807225;mulher
10.12014929;homem
7.456108956;homem
6.211271945;mulher
6.032912926;mulher
4.59508881;mulher
7.407960473;mulher
4.553164018;mulher
7.216928479;mulher
8.336823343;homem
4.883178775;mulher
4.856281126;mulher
9.416832291;homem
4.677717766;mulher
8.377051509;mulher
8.336403277;homem
9.294994883;homem
3.130036768;mulher
5.061931457;mulher
2.75622692;mulher
4.988680757;homem
8.786091081;homem
8.504457175;homem
8.590333293;homem
10.68389438;homem
5.740332234;mulher
5.123435928;mulher
10.23265701;homem
6.28872258;mulher
7.194171597;homem
5.161066222;mulher
6.396412313;homem
6.229294316;homem
6.596828867;homem
4.519585302;mulher
11.45304333;homem
9.404243952;homem
7.439233242;homem
6.84420873;mulher
5.460847996;mulher
7.617386182;mulher
7.508987041;mulher
8.398897295;homem
7.581114473;homem
12.6499466;homem
3.505941285;mulher
13.12899506;homem
8.519657175;mulher
5.774021819;homem
13.77689681;homem
8.652643692;homem
7.907343957;mulher
11.50588951;homem
8.142645742;homem
9.374762391;homem
11.98877974;homem
3.423569332;mulher
8.369699775;mulher
9.107176505;homem
9.271092864;homem
3.70941813;mulher
8.172103409;homem
6.942345072;homem
7.304525842;mulher
7.709979414;mulher
5.881575145;mulher
8.010169149;homem
9.611681836;homem
8.405538213;mulher
6.063479891;mulher
5.881085414;mulher
8.136167054;mulher
8.106709103;homem
7.22211857;mulher
7.841606105;homem
12.7918823;homem
7.436047686;mulher
9.352814656;homem
9.978201083;mulher
10.04654518;mulher
8.483081492;homem
6.07039184;mulher
7.597015305;mulher
5.778176772;mulher
15.61132028;homem
8.061442643;mulher
6.096873152;mulher
9.681253366;homem
7.184521901;mulher
6.965665825;mulher
10.16484145;homem
10.96144935;homem
7.999889793;homem
5.388220901;mulher
10.85580836;homem
9.405405812;homem
4.284206128;mulher
5.82555616;mulher
10.86323298;homem
8.71831421;homem
5.473889438;mulher
10.21909367;homem
5.95685314;mulher
8.139741811;homem
3.132934859;mulher
4.339952854;mulher
8.820184543;homem
9.145093434;homem
3.747797079;homem
8.707164915;mulher
7.703863292;mulher
10.16393614;homem
8.04527039;homem
12.18655591;homem
3.564614642;mulher
6.140289211;mulher
7.679238329;homem
6.674961098;mulher
4.720314654;homem
8.827828175;homem
5.279273684;mulher
11.69986744;homem
10.65835562;homem
7.610972881;homem
5.982155359;mulher
5.743060272;mulher
7.890523828;homem
12.43088617;homem
6.427740289;mulher
7.954467419;homem
10.42412745;homem
5.379319647;mulher
5.228967001;mulher
12.48894119;homem
8.181283337;homem
4.22375284;mulher
10.23728098;homem
10.74790728;homem
4.658750605;mulher
5.320711801;homem
4.426712709;mulher
2.516370823;mulher
8.24607047;mulher
8.249751362;mulher
3.60181683;mulher
6.810690728;mulher
4.310497304;mulher
7.866724751;mulher
3.952940071;mulher
11.36803008;homem
10.87477439;homem
13.51146514;homem
7.533868701;mulher
8.428754995;homem
2.542883706;mulher
10.12492772;mulher
12.3306612;homem
4.685108321;mulher
8.578875217;mulher
9.804365844;homem
9.796599827;homem
7.211989714;mulher
6.109683182;mulher
5.459551881;mulher
6.194586842;mulher
10.95628654;homem
10.58161805;homem
11.29187338;homem
8.777804897;homem
8.271378942;homem
7.296260677;homem
10.7032339;homem
10.33123951;homem
7.243670976;homem
7.146822131;homem
10.38755305;homem
10.10855389;homem
11.21887693;homem
5.811747283;mulher
8.813458895;homem
9.143200602;homem
4.63214266;mulher
9.916298396;mulher
7.03706839;homem
5.715206327;mulher
7.470197751;mulher
3.519849048;mulher
4.764875252;mulher
10.13058121;homem
8.129375149;homem
6.730428809;mulher
7.412568908;mulher
9.821410672;homem
8.858381146;homem
-0.078608159;mulher
1.07773947;mulher
7.638273197;homem
13.32739141;homem
10.72045901;homem
7.831977226;homem
6.596916209;mulher
1.375713566;mulher
4.396117985;mulher
8.094042136;homem
5.37013441;mulher
4.04204753;mulher
7.907893508;homem
7.336148535;mulher
8.000809194;homem
7.522296863;mulher
7.172544376;homem
8.128714377;homem
9.59501943;homem
7.781620372;homem
4.33636166;mulher
7.051666495;mulher
7.499055317;mulher
10.07334751;homem
3.768542542;mulher
4.777443722;mulher
11.06048342;homem
10.41685484;mulher
3.408221821;mulher
9.164297245;mulher
10.75751386;homem
10.02146548;homem
10.0780505;homem
7.378165353;homem
10.76356625;homem
9.920659054;homem
6.404452668;homem
5.913940708;homem
10.36246343;mulher
5.078833947;mulher
9.058473776;homem
4.539809191;mulher
5.882213076;homem
7.601932637;homem
8.9877065;homem
9.565131486;homem
2.860879118;mulher
4.764116534;mulher
4.091404065;mulher
7.77099857;mulher
7.561700975;mulher
9.962665173;homem
10.55235144;homem
9.689625778;homem
6.572557337;mulher
9.087517634;homem
6.485524294;mulher
8.668956563;homem
4.877640932;mulher
8.497046249;mulher
4.274175611;mulher
5.829699293;mulher
6.55093239;mulher
5.613194695;mulher
9.663564922;mulher
4.372723761;mulher
7.545509956;homem
11.51310351;homem
7.417433561;mulher
5.528420635;mulher
8.591661744;homem
8.574059608;mulher
8.089950091;mulher
6.268346352;mulher
1.99026536;mulher
7.269623514;mulher
8.518927451;homem
8.495051229;homem
11.40429931;homem
7.266384187;mulher
7.357950131;mulher
8.244480521;mulher
9.252562515;mulher
6.873056553;mulher
9.330939394;homem
6.979112962;homem
6.725592415;mulher
5.812872676;mulher
4.995740771;mulher
13.75446124;homem
10.11084365;mulher
10.247298;homem
9.223298377;homem
4.679818865;homem
9.670681921;homem
8.068176003;mulher
8.574697639;homem
9.971238102;homem
11.31581258;homem
8.318513129;homem
4.510894448;mulher
11.28591847;homem
8.252778162;homem
5.587615562;mulher
8.113656074;homem
8.679369559;mulher
9.28900894;homem
2.998729034;homem
7.015159281;homem
10.25302731;homem
9.784085788;homem
5.423274545;homem
8.876751895;homem
9.843008301;homem
5.65187724;mulher
9.56420533;homem
12.51275242;homem
8.476972131;homem
5.732891989;mulher
6.415959639;mulher
9.737565633;homem
6.896615317;mulher
7.699686789;mulher
10.81592892;homem
6.834829387;mulher
6.869454674;mulher
8.684676519;homem
12.53104662;homem
9.334516736;homem
7.430305979;homem
10.04194703;homem
5.181602742;mulher
7.875502738;mulher
9.132651212;homem
6.843876602;mulher
4.581004482;mulher
4.038465933;mulher
6.634448603;mulher
7.046410907;mulher
5.290264869;mulher
4.267821956;mulher
8.682486523;homem
7.984266506;mulher
2.946280301;mulher
11.62556627;homem
5.32757439;homem
7.368937072;mulher
4.897826826;mulher
8.934307675;homem
1.101736102;mulher
10.40936029;homem
6.985577348;mulher
6.699513628;homem
9.903485875;homem
6.471953693;mulher
9.814628675;homem
5.399163717;mulher
8.509443418;homem
9.182155021;homem
8.785409109;homem
4.349635412;homem
4.686197542;homem
7.323285595;mulher
12.06810151;homem
6.353322292;homem
8.698196317;homem
9.688086582;homem
9.100900321;homem
3.879054137;mulher
7.678237462;homem
7.730791123;mulher
7.299595342;homem
5.103835233;mulher
6.323229861;mulher
6.557359849;mulher
8.925136319;mulher
5.421532056;mulher
7.538784533;mulher
10.29620248;homem
6.611455886;mulher
8.413118927;homem
9.727256871;homem
7.317803204;homem
8.7536044;homem
2.635945573;mulher
5.843895592;mulher
7.565931775;mulher
