,Partícula,Sensor
5957,ausente,detectou
5958,presente,detectou
5959,presente,nao detectou
5960,presente,detectou
5961,ausente,nao detectou
5962,ausente,nao detectou
5963,ausente,nao detectou
5964,ausente,nao detectou
5965,presente,nao detectou
5966,ausente,nao detectou
5967,presente,detectou
5968,ausente,nao detectou
5969,ausente,nao detectou
5970,ausente,detectou
5971,presente,nao detectou
5972,ausente,nao detectou
5973,ausente,nao detectou
5974,ausente,nao detectou
5975,ausente,detectou
5976,ausente,nao detectou
5977,ausente,nao detectou
5978,ausente,nao detectou
5979,ausente,nao detectou
5980,ausente,nao detectou
5981,ausente,nao detectou
5982,presente,detectou
5983,ausente,detectou
5984,ausente,nao detectou
5985,ausente,nao detectou
5986,ausente,nao detectou
5987,ausente,nao detectou
5988,ausente,nao detectou
5989,ausente,nao detectou
5990,ausente,nao detectou
5991,ausente,nao detectou
5992,presente,detectou
5993,ausente,nao detectou
5994,ausente,nao detectou
5995,presente,detectou
5996,ausente,nao detectou
5997,ausente,nao detectou
5998,ausente,nao detectou
5999,presente,detectou
6000,ausente,detectou
6001,ausente,nao detectou
6002,ausente,nao detectou
6003,ausente,nao detectou
6004,ausente,nao detectou
6005,ausente,nao detectou
6006,ausente,nao detectou
6007,ausente,nao detectou
6008,ausente,nao detectou
6009,ausente,nao detectou
6010,ausente,nao detectou
6011,ausente,nao detectou
6012,ausente,nao detectou
6013,ausente,nao detectou
6014,presente,detectou
6015,ausente,detectou
6016,ausente,nao detectou
6017,ausente,nao detectou
6018,ausente,nao detectou
6019,ausente,nao detectou
6020,presente,detectou
6021,ausente,nao detectou
6022,ausente,nao detectou
6023,presente,detectou
6024,ausente,nao detectou
6025,presente,detectou
6026,ausente,nao detectou
6027,ausente,nao detectou
6028,presente,nao detectou
6029,ausente,nao detectou
6030,ausente,nao detectou
6031,ausente,nao detectou
6032,ausente,nao detectou
6033,ausente,nao detectou
6034,ausente,nao detectou
6035,ausente,nao detectou
6036,ausente,nao detectou
6037,presente,detectou
6038,presente,detectou
6039,ausente,nao detectou
6040,ausente,nao detectou
6041,ausente,nao detectou
6042,ausente,nao detectou
6043,ausente,nao detectou
6044,presente,nao detectou
6045,ausente,nao detectou
6046,ausente,nao detectou
6047,ausente,nao detectou
6048,ausente,nao detectou
6049,ausente,nao detectou
6050,presente,detectou
6051,ausente,nao detectou
6052,presente,detectou
6053,ausente,detectou
6054,presente,nao detectou
6055,ausente,nao detectou
6056,presente,detectou
6057,ausente,nao detectou
6058,ausente,nao detectou
6059,presente,detectou
6060,ausente,nao detectou
6061,ausente,nao detectou
6062,ausente,nao detectou
6063,ausente,nao detectou
6064,ausente,nao detectou
6065,ausente,detectou
6066,ausente,nao detectou
6067,ausente,nao detectou
6068,ausente,nao detectou
6069,ausente,nao detectou
6070,ausente,detectou
6071,ausente,nao detectou
6072,ausente,nao detectou
6073,ausente,nao detectou
6074,ausente,nao detectou
6075,presente,detectou
6076,ausente,nao detectou
6077,ausente,detectou
6078,ausente,nao detectou
6079,ausente,nao detectou
6080,presente,nao detectou
6081,ausente,nao detectou
6082,presente,nao detectou
6083,ausente,nao detectou
6084,presente,nao detectou
6085,ausente,nao detectou
6086,ausente,nao detectou
6087,ausente,nao detectou
6088,ausente,detectou
6089,ausente,nao detectou
6090,ausente,nao detectou
6091,ausente,nao detectou
6092,ausente,nao detectou
6093,presente,detectou
6094,ausente,nao detectou
6095,ausente,nao detectou
6096,ausente,nao detectou
6097,ausente,nao detectou
6098,ausente,nao detectou
6099,ausente,nao detectou
6100,ausente,nao detectou
6101,presente,nao detectou
6102,presente,detectou
6103,ausente,nao detectou
6104,ausente,nao detectou
6105,ausente,nao detectou
6106,ausente,nao detectou
6107,presente,detectou
6108,ausente,detectou
6109,ausente,nao detectou
6110,ausente,nao detectou
6111,ausente,detectou
6112,ausente,nao detectou
6113,ausente,nao detectou
6114,ausente,nao detectou
6115,ausente,nao detectou
6116,presente,detectou
6117,ausente,detectou
6118,ausente,nao detectou
6119,presente,detectou
6120,ausente,nao detectou
6121,ausente,detectou
6122,ausente,nao detectou
6123,ausente,nao detectou
6124,ausente,detectou
6125,presente,nao detectou
6126,ausente,detectou
6127,ausente,nao detectou
6128,ausente,nao detectou
6129,ausente,nao detectou
6130,ausente,nao detectou
6131,ausente,nao detectou
6132,ausente,nao detectou
6133,ausente,nao detectou
6134,ausente,nao detectou
6135,presente,detectou
6136,ausente,nao detectou
6137,ausente,detectou
6138,ausente,nao detectou
6139,ausente,detectou
6140,ausente,detectou
6141,ausente,nao detectou
6142,ausente,nao detectou
6143,presente,detectou
6144,ausente,nao detectou
6145,presente,detectou
6146,ausente,nao detectou
6147,presente,detectou
6148,ausente,nao detectou
6149,ausente,nao detectou
6150,ausente,nao detectou
6151,ausente,nao detectou
6152,presente,detectou
6153,ausente,nao detectou
6154,ausente,nao detectou
6155,ausente,detectou
6156,ausente,nao detectou
6157,ausente,nao detectou
6158,presente,nao detectou
6159,ausente,nao detectou
6160,presente,detectou
6161,ausente,nao detectou
6162,ausente,detectou
6163,ausente,nao detectou
6164,ausente,nao detectou
6165,ausente,nao detectou
6166,presente,detectou
6167,ausente,nao detectou
6168,ausente,nao detectou
6169,ausente,nao detectou
6170,ausente,nao detectou
6171,ausente,nao detectou
6172,ausente,nao detectou
6173,ausente,nao detectou
6174,ausente,nao detectou
6175,ausente,nao detectou
6176,ausente,nao detectou
6177,ausente,nao detectou
6178,ausente,nao detectou
6179,ausente,detectou
6180,ausente,nao detectou
6181,presente,nao detectou
6182,ausente,nao detectou
6183,ausente,nao detectou
6184,ausente,nao detectou
6185,ausente,detectou
6186,ausente,detectou
6187,ausente,nao detectou
6188,ausente,nao detectou
6189,ausente,nao detectou
6190,presente,nao detectou
6191,ausente,nao detectou
6192,ausente,detectou
6193,ausente,nao detectou
6194,presente,detectou
6195,presente,detectou
6196,ausente,detectou
6197,ausente,nao detectou
6198,ausente,nao detectou
6199,ausente,detectou
6200,ausente,nao detectou
6201,ausente,detectou
6202,ausente,nao detectou
6203,presente,nao detectou
6204,ausente,detectou
6205,presente,detectou
6206,presente,nao detectou
6207,ausente,detectou
6208,ausente,nao detectou
6209,ausente,nao detectou
6210,ausente,nao detectou
6211,ausente,nao detectou
6212,ausente,detectou
6213,ausente,nao detectou
6214,ausente,nao detectou
6215,ausente,nao detectou
6216,ausente,nao detectou
6217,ausente,detectou
6218,presente,detectou
6219,ausente,nao detectou
6220,ausente,nao detectou
6221,presente,detectou
6222,ausente,nao detectou
6223,ausente,nao detectou
6224,ausente,nao detectou
6225,presente,detectou
6226,ausente,nao detectou
6227,ausente,nao detectou
6228,ausente,nao detectou
6229,ausente,nao detectou
6230,ausente,nao detectou
6231,ausente,nao detectou
6232,ausente,nao detectou
6233,ausente,nao detectou
6234,presente,detectou
6235,ausente,nao detectou
6236,ausente,nao detectou
6237,ausente,nao detectou
6238,presente,detectou
6239,ausente,nao detectou
6240,ausente,nao detectou
6241,ausente,nao detectou
6242,ausente,nao detectou
6243,ausente,nao detectou
6244,presente,detectou
6245,ausente,nao detectou
6246,ausente,nao detectou
6247,ausente,nao detectou
6248,ausente,nao detectou
6249,ausente,nao detectou
6250,ausente,nao detectou
6251,ausente,nao detectou
6252,ausente,nao detectou
6253,presente,nao detectou
6254,ausente,nao detectou
6255,ausente,nao detectou
6256,ausente,nao detectou
6257,presente,detectou
6258,ausente,nao detectou
6259,ausente,nao detectou
6260,ausente,nao detectou
6261,ausente,detectou
6262,ausente,nao detectou
6263,presente,nao detectou
6264,ausente,nao detectou
6265,ausente,nao detectou
6266,presente,detectou
6267,ausente,nao detectou
6268,ausente,nao detectou
6269,ausente,nao detectou
6270,presente,detectou
6271,presente,detectou
6272,ausente,nao detectou
6273,ausente,nao detectou
6274,presente,nao detectou
6275,presente,nao detectou
6276,ausente,nao detectou
6277,ausente,nao detectou
6278,ausente,nao detectou
6279,presente,nao detectou
6280,ausente,detectou
6281,ausente,nao detectou
6282,ausente,nao detectou
6283,ausente,nao detectou
6284,ausente,nao detectou
6285,ausente,nao detectou
6286,ausente,nao detectou
6287,ausente,nao detectou
6288,ausente,nao detectou
6289,presente,detectou
6290,ausente,nao detectou
6291,ausente,nao detectou
6292,ausente,nao detectou
6293,ausente,detectou
6294,ausente,nao detectou
6295,presente,nao detectou
6296,ausente,nao detectou
6297,presente,nao detectou
6298,ausente,nao detectou
6299,ausente,nao detectou
6300,ausente,nao detectou
6301,ausente,nao detectou
6302,ausente,nao detectou
6303,ausente,nao detectou
6304,ausente,nao detectou
6305,ausente,detectou
6306,ausente,nao detectou
6307,ausente,nao detectou
6308,ausente,detectou
6309,presente,nao detectou
6310,ausente,nao detectou
6311,ausente,nao detectou
6312,ausente,nao detectou
6313,ausente,nao detectou
6314,ausente,detectou
6315,ausente,nao detectou
6316,ausente,nao detectou
6317,ausente,nao detectou
6318,presente,nao detectou
6319,presente,nao detectou
6320,ausente,nao detectou
6321,ausente,nao detectou
6322,ausente,nao detectou
6323,presente,detectou
6324,ausente,nao detectou
6325,presente,detectou
6326,ausente,nao detectou
6327,ausente,detectou
6328,ausente,detectou
6329,ausente,nao detectou
6330,presente,detectou
6331,ausente,nao detectou
6332,ausente,nao detectou
6333,presente,nao detectou
6334,ausente,nao detectou
6335,ausente,detectou
6336,ausente,nao detectou
6337,presente,detectou
6338,ausente,nao detectou
6339,ausente,nao detectou
6340,ausente,detectou
6341,ausente,nao detectou
6342,ausente,detectou
6343,ausente,nao detectou
6344,presente,detectou
6345,ausente,nao detectou
6346,ausente,nao detectou
6347,ausente,detectou
6348,ausente,nao detectou
6349,ausente,nao detectou
6350,presente,detectou
6351,ausente,detectou
6352,presente,detectou
6353,presente,detectou
6354,ausente,nao detectou
6355,ausente,nao detectou
6356,ausente,nao detectou
6357,ausente,nao detectou
6358,ausente,nao detectou
6359,ausente,nao detectou
6360,ausente,nao detectou
6361,ausente,nao detectou
6362,ausente,nao detectou
6363,ausente,nao detectou
6364,ausente,nao detectou
6365,ausente,nao detectou
6366,ausente,nao detectou
6367,ausente,nao detectou
6368,ausente,nao detectou
6369,presente,detectou
6370,ausente,nao detectou
6371,presente,nao detectou
6372,ausente,detectou
6373,presente,detectou
6374,ausente,nao detectou
6375,ausente,nao detectou
6376,ausente,detectou
6377,ausente,nao detectou
6378,ausente,nao detectou
6379,ausente,nao detectou
6380,ausente,detectou
6381,ausente,nao detectou
6382,ausente,nao detectou
6383,ausente,detectou
6384,ausente,nao detectou
6385,presente,detectou
6386,ausente,nao detectou
6387,ausente,nao detectou
6388,presente,nao detectou
6389,ausente,nao detectou
6390,ausente,nao detectou
6391,ausente,nao detectou
6392,ausente,nao detectou
6393,presente,detectou
6394,ausente,nao detectou
6395,ausente,detectou
6396,ausente,nao detectou
6397,ausente,nao detectou
6398,ausente,nao detectou
6399,ausente,nao detectou
6400,presente,nao detectou
6401,ausente,nao detectou
6402,ausente,nao detectou
6403,presente,detectou
6404,ausente,nao detectou
6405,presente,detectou
6406,ausente,nao detectou
6407,presente,detectou
6408,ausente,nao detectou
6409,ausente,detectou
6410,presente,detectou
6411,ausente,nao detectou
6412,ausente,detectou
6413,ausente,nao detectou
6414,ausente,nao detectou
6415,presente,detectou
6416,ausente,nao detectou
6417,ausente,nao detectou
6418,presente,detectou
6419,ausente,nao detectou
6420,ausente,nao detectou
6421,ausente,nao detectou
6422,presente,detectou
6423,ausente,nao detectou
6424,ausente,nao detectou
6425,ausente,nao detectou
6426,ausente,nao detectou
6427,ausente,nao detectou
6428,ausente,nao detectou
6429,ausente,detectou
6430,ausente,detectou
6431,ausente,nao detectou
6432,ausente,nao detectou
6433,ausente,nao detectou
6434,ausente,nao detectou
6435,ausente,nao detectou
6436,ausente,nao detectou
6437,ausente,nao detectou
6438,ausente,nao detectou
6439,ausente,nao detectou
6440,presente,detectou
6441,ausente,nao detectou
6442,ausente,nao detectou
6443,ausente,nao detectou
6444,ausente,nao detectou
6445,ausente,nao detectou
6446,ausente,nao detectou
6447,ausente,nao detectou
6448,ausente,detectou
6449,ausente,nao detectou
6450,ausente,detectou
6451,ausente,nao detectou
6452,ausente,nao detectou
6453,ausente,nao detectou
6454,ausente,nao detectou
6455,ausente,nao detectou
6456,ausente,nao detectou
6457,ausente,nao detectou
6458,ausente,nao detectou
6459,ausente,nao detectou
6460,presente,detectou
6461,ausente,nao detectou
6462,ausente,nao detectou
6463,ausente,detectou
6464,ausente,detectou
6465,ausente,nao detectou
6466,ausente,nao detectou
6467,ausente,nao detectou
6468,presente,nao detectou
6469,ausente,nao detectou
6470,ausente,nao detectou
6471,ausente,nao detectou
6472,presente,nao detectou
6473,ausente,detectou
6474,ausente,detectou
6475,ausente,nao detectou
6476,presente,detectou
6477,ausente,nao detectou
6478,ausente,nao detectou
6479,ausente,nao detectou
6480,ausente,nao detectou
6481,ausente,nao detectou
6482,presente,nao detectou
6483,ausente,detectou
6484,presente,nao detectou
6485,ausente,nao detectou
6486,ausente,nao detectou
6487,ausente,nao detectou
6488,ausente,detectou
6489,presente,nao detectou
6490,ausente,nao detectou
6491,ausente,nao detectou
6492,ausente,nao detectou
6493,ausente,detectou
6494,ausente,nao detectou
6495,ausente,detectou
6496,ausente,nao detectou
6497,ausente,nao detectou
6498,ausente,nao detectou
6499,ausente,nao detectou
6500,presente,detectou
6501,ausente,nao detectou
6502,ausente,nao detectou
6503,ausente,nao detectou
6504,ausente,nao detectou
6505,ausente,nao detectou
6506,ausente,nao detectou
6507,ausente,nao detectou
6508,ausente,nao detectou
6509,ausente,nao detectou
6510,ausente,nao detectou
6511,ausente,nao detectou
6512,ausente,nao detectou
6513,ausente,nao detectou
6514,ausente,nao detectou
6515,ausente,nao detectou
6516,ausente,nao detectou
6517,ausente,nao detectou
6518,ausente,nao detectou
6519,presente,detectou
6520,ausente,nao detectou
6521,ausente,nao detectou
6522,ausente,nao detectou
6523,presente,nao detectou
6524,ausente,nao detectou
6525,ausente,nao detectou
6526,ausente,nao detectou
6527,ausente,nao detectou
6528,ausente,nao detectou
6529,ausente,nao detectou
6530,ausente,nao detectou
6531,ausente,nao detectou
6532,ausente,nao detectou
6533,ausente,nao detectou
6534,ausente,nao detectou
6535,ausente,nao detectou
6536,presente,detectou
6537,ausente,nao detectou
6538,ausente,nao detectou
6539,ausente,nao detectou
6540,ausente,nao detectou
6541,ausente,detectou
6542,ausente,nao detectou
6543,ausente,nao detectou
6544,ausente,nao detectou
6545,ausente,nao detectou
6546,ausente,nao detectou
6547,ausente,nao detectou
6548,presente,detectou
6549,ausente,detectou
6550,ausente,nao detectou
6551,presente,detectou
6552,ausente,detectou
6553,ausente,nao detectou
6554,ausente,nao detectou
6555,ausente,nao detectou
6556,presente,nao detectou
6557,ausente,detectou
6558,ausente,nao detectou
6559,ausente,nao detectou
6560,ausente,nao detectou
6561,ausente,nao detectou
6562,ausente,nao detectou
6563,ausente,nao detectou
6564,ausente,nao detectou
6565,ausente,nao detectou
6566,ausente,nao detectou
6567,ausente,nao detectou
6568,ausente,nao detectou
6569,ausente,detectou
6570,ausente,detectou
6571,ausente,nao detectou
6572,ausente,nao detectou
6573,ausente,detectou
6574,ausente,nao detectou
6575,ausente,detectou
6576,ausente,detectou
6577,ausente,nao detectou
6578,ausente,nao detectou
6579,ausente,nao detectou
6580,ausente,nao detectou
6581,ausente,nao detectou
6582,ausente,nao detectou
6583,presente,detectou
6584,ausente,nao detectou
6585,ausente,nao detectou
6586,ausente,nao detectou
6587,ausente,nao detectou
6588,presente,nao detectou
6589,presente,detectou
6590,ausente,nao detectou
6591,ausente,nao detectou
6592,ausente,nao detectou
6593,presente,nao detectou
6594,ausente,detectou
6595,ausente,nao detectou
6596,ausente,nao detectou
6597,ausente,nao detectou
6598,ausente,nao detectou
6599,ausente,nao detectou
6600,ausente,nao detectou
6601,ausente,detectou
6602,ausente,nao detectou
6603,ausente,nao detectou
